lead_id,pricing_page_visits_decayed,demo_page_visits_decayed,case_study_views_decayed,roi_calculator_uses_decayed,blog_views_decayed,careers_page_visits_decayed,high_intent_touch_count,visited_pricing_or_demo,pages_per_session,visited_last_7_days,is_bot_suspect,email_opens_decayed,email_clicks_decayed,open_rate,click_to_open_rate,content_engagement_decayed,is_unsubscribed,is_hard_bounced,trial_depth_score,is_engaged_trial,industry_tier,lead_source_tier,tech_stack_score,seniority_rank,is_decision_maker,company_size_score,log_annual_revenue,is_smb_fit,dm_x_pricing_or_demo,senior_x_trial,smb_fit_x_intent,cross_channel_engaged,good_source_x_content
L00366,0.0,0.0,0.7666666666666666,0.0,1.5333333333333332,0.0,0,0,3.0,1,0,0.8666666666666667,0.8666666666666667,0.25,1.0,1.7333333333333334,0,0,0,0,1,1,1,1,0,2,9.282149274722615,0,0,0,0,0,0
L00367,0.0,0.0,0.06666666666666665,0.0,0.1333333333333333,0.0,0,0,9.0,0,0,2.2,0.0,0.25,0.0,2.9333333333333336,0,0,0,0,1,3,2,3,1,1,11.027367897950956,0,0,0,0,0,1
L00368,0.43333333333333335,0.0,0.43333333333333335,0.0,0.8666666666666667,0.0,1,1,11.0,0,0,7.2,0.9,0.533,0.125,1.8,0,0,13,1,3,2,2,3,1,3,7.371048946702774,1,1,1,1,1,1
L00369,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,0,0,0.7333333333333334,0.0,0.125,0.0,2.2,0,0,0,0,2,3,1,0,1,4,4.948050418904635,1,0,0,0,0,1
L00370,0.0,0.0,0.0,0.23333333333333328,0.9333333333333331,0.23333333333333328,0,0,8.0,0,0,1.1333333333333333,0.0,0.111,0.0,1.7,0,0,15,1,2,2,2,4,1,3,6.90975328164481,1,0,1,0,0,1
L00371,0.7,0.0,0.0,0.0,1.4,0.0,1,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,2,2,4,1,2,9.315051676942344,0,1,0,0,0,1
L00372,0.4666666666666667,0.0,0.0,0.4666666666666667,1.4,0.0,1,1,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,3,1,4,0,0,7.5455482994100045,0,0,0,0,0,1
L00373,0.0,0.0,0.2666666666666667,0.0,0.5333333333333334,0.2666666666666667,0,0,2.0,0,0,0.6666666666666667,0.0,0.111,0.0,2.0,0,0,0,0,2,1,2,3,1,2,9.526485986897267,0,0,0,0,0,0
L00374,0.0,0.8666666666666667,0.0,0.0,5.2,0.0,1,1,11.0,1,0,0.0,0.0,0.214,0.0,0.0,0,0,17,1,1,3,1,1,0,3,7.536737202066296,1,0,0,1,0,0
L00375,0.0,0.0,0.0,0.0,2.0,3.0,0,0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,14,1,2,3,2,3,1,2,8.029921320603982,0,0,1,0,0,0
L00376,0.0,0.0,1.5333333333333332,0.0,0.0,0.0,0,0,2.0,1,0,0.9000000000000001,0.0,0.75,0.0,0.0,0,0,25,1,1,3,2,0,0,3,7.5455482994100045,1,0,0,0,0,0
L00377,0.0,0.0,0.0,0.0,2.8,0.0,0,0,5.0,1,0,0.8,0.0,0.118,0.0,0.0,0,0,8,0,3,2,1,3,1,2,8.544808358449211,0,0,0,0,0,0
L00378,0.0,0.0,0.8666666666666667,0.0,0.8666666666666667,0.8666666666666667,0,0,8.0,1,0,5.8,0.9666666666666667,0.6,0.167,4.833333333333333,0,0,0,0,2,2,2,3,0,4,7.5455482994100045,1,0,0,0,0,1
L00379,0.0,0.0,0.0,0.0,0.0,0.0,2,1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,3,1,2,0,2,8.424024716523773,0,0,0,0,0,1
L00380,0.19999999999999996,0.0,0.06666666666666665,0.0,0.19999999999999996,0.06666666666666665,1,1,6.0,0,0,0.6666666666666665,0.0,0.667,0.0,0.0,0,0,0,0,1,2,1,4,1,3,7.5455482994100045,1,1,0,1,1,0
L00381,0.0,0.0,0.0,0.0,2.2666666666666666,0.0,0,0,7.0,0,0,5.133333333333334,0.0,0.368,0.0,0.0,0,0,0,0,2,2,1,0,1,0,12.140988375498763,0,0,0,0,0,0
L00382,0.0,0.0,0.0,0.0,2.3,1.5333333333333332,0,0,3.0,1,0,2.4000000000000004,0.0,0.333,0.0,3.2,0,0,0,0,1,0,1,4,0,3,7.520722242414554,1,0,0,0,0,0
L00383,0.0,0.0,0.8666666666666667,0.0,2.6,0.8666666666666667,0,0,6.0,1,0,0.33333333333333326,0.0,0.263,0.0,0.0,0,0,0,0,2,2,2,1,0,2,9.503793261188388,0,0,0,0,0,0
L00384,1.7999999999999998,0.0,1.2,0.0,1.7999999999999998,0.6,1,1,8.0,0,0,10.633333333333333,3.8666666666666667,0.579,0.364,3.8666666666666667,0,0,0,0,3,1,2,1,0,1,11.156801797622059,0,0,0,0,1,0
L00385,0.6333333333333333,0.6333333333333333,0.0,0.0,1.9,0.0,2,1,10.0,0,0,0.7666666666666666,0.0,0.111,0.0,2.3,1,0,0,0,1,0,0,4,1,4,4.541164856012179,1,1,0,1,1,0
L00386,0.0,0.0,0.0,0.0,0.8000000000000002,0.0,0,0,7.0,0,0,0.6,0.0,0.333,0.0,1.2,0,0,0,0,1,2,1,4,1,1,10.582084388383326,0,0,0,0,0,1
L00387,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,0,0,0.6333333333333333,0.0,0.167,0.0,0.0,1,0,23,0,1,2,0,1,0,2,9.156264261777512,0,0,0,0,0,0
L00388,0.8333333333333334,0.0,0.8333333333333334,0.0,1.6666666666666667,0.8333333333333334,1,1,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,1,1,0,4,5.273512247629066,1,0,0,1,0,0
L00389,0.9,0.0,0.0,0.0,1.8,0.0,1,1,4.0,1,0,5.6,2.0999999999999996,0.471,0.375,4.8999999999999995,0,0,0,0,1,1,2,3,1,3,7.5455482994100045,1,1,0,1,1,0
L00390,0.0,0.0,0.0,0.0,2.3,0.0,0,0,10.0,1,0,2.1333333333333333,0.0,0.308,0.0,0.0,0,0,26,1,1,2,1,1,0,2,9.017895749411244,0,0,0,0,0,0
L00391,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.7333333333333334,2.2,0.0,2,1,8.0,0,0,4.0,0.0,0.462,0.0,1.3333333333333335,0,0,0,0,3,2,2,4,1,4,3.9646154555473165,1,1,0,1,1,1
L00392,0.0,0.0,0.0,0.0,4.0,1.0,0,0,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,4,1,2,8.53736829835287,0,0,0,0,0,1
L00393,0.0,0.0,0.033333333333333326,0.0,0.06666666666666665,0.0,0,0,8.0,0,0,0.9,0.0,0.111,0.0,1.8,0,0,0,0,1,3,1,1,0,3,7.5455482994100045,1,0,0,0,0,1
L00394,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9.0,0,0,1.2000000000000002,0.0,0.222,0.0,0.6000000000000001,0,0,0,0,1,3,0,4,1,2,9.429499997988083,0,1,0,0,1,1
L00395,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,0,0,0.7666666666666666,0.0,1.0,0.0,0.0,0,0,0,0,1,3,2,4,1,4,5.01529110563245,1,0,0,0,0,0
L00396,0.0,0.0,0.0,0.0,0.06666666666666665,0.033333333333333326,0,0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,1,1,0,1,10.250875000897846,0,0,0,0,0,0
L00397,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,0,0,4.0,0.0,0.5,0.0,2.0,1,0,0,0,3,2,0,1,0,0,12.651025738763591,0,0,0,0,1,1
L00398,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0,0,0.8333333333333334,0.0,0.111,0.0,1.6666666666666667,0,0,39,1,1,2,2,4,1,0,12.588571366929049,0,0,1,0,0,1
L00399,0.43333333333333335,0.0,0.0,0.0,1.7333333333333334,0.0,1,1,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,1,2,2,0,1,2,8.754933687077415,0,1,0,0,0,1
L00400,0.9333333333333333,0.9333333333333333,0.0,0.0,1.8666666666666667,1.8666666666666667,2,1,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,1,3,0,4,5.310245937413311,1,0,0,1,0,0
L00401,1.8666666666666667,0.9333333333333333,1.8666666666666667,0.0,3.7333333333333334,0.0,2,1,9.0,1,0,3.6,0.9,0.364,0.25,0.0,1,0,0,0,2,1,1,3,0,2,9.507470173750615,0,0,0,0,1,0
L00402,0.0,1.0,0.0,0.0,6.0,1.0,1,1,4.0,1,0,0.4666666666666667,0.0,0.25,0.0,0.9333333333333333,0,0,0,0,3,1,1,3,1,4,5.693395381769714,1,1,0,1,1,0
L00403,0.7666666666666666,0.7666666666666666,1.5333333333333332,0.0,2.3,0.0,2,1,10.0,1,0,0.4999999999999999,0.0,0.188,0.0,1.1666666666666665,0,0,0,0,1,1,1,2,0,4,5.339459309879212,1,0,0,1,1,0
L00404,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.7999999999999998,0.19999999999999996,2,1,3.0,0,0,4.666666666666667,0.9333333333333333,0.357,0.2,4.666666666666667,1,0,0,0,3,2,2,3,1,3,6.569060574507825,1,1,0,1,1,1
L00405,0.0,0.6666666666666667,0.0,0.0,2.0,0.6666666666666667,1,1,11.0,0,0,0.9333333333333333,0.0,0.056,0.0,0.0,0,0,0,0,1,3,1,3,1,3,5.8027224225111045,1,1,0,1,1,0
L00406,0.0,0.0,0.0,0.0,4.0,0.8,0,0,10.0,1,0,0.5999999999999999,0.0,0.333,0.0,0.0,0,0,8,0,3,2,1,4,1,2,8.423849077636872,0,0,0,0,0,0
L00407,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,3.8666666666666667,0.0,1,1,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,27,1,1,1,0,3,1,2,9.396089381670397,0,1,1,0,0,0
L00408,0.0,0.0,0.0,0.0,6.0,2.0,0,0,2.0,1,0,0.8,0.0,0.333,0.0,6.4,0,0,0,0,2,2,2,4,1,3,7.5455482994100045,1,0,0,0,0,1
L00409,0.7666666666666666,0.0,0.0,0.0,2.3,1.5333333333333332,1,1,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,23,1,3,3,2,4,1,3,7.475792648499238,1,1,1,1,0,1
L00410,0.0,0.9666666666666667,0.0,0.0,3.8666666666666667,0.0,1,1,11.0,1,0,1.6,0.0,0.667,0.0,4.0,1,0,0,0,2,2,1,1,0,0,12.658415614329959,0,0,0,0,1,1
L00411,0.9666666666666667,0.0,0.9666666666666667,0.0,2.9,0.9666666666666667,1,1,10.0,1,0,5.4,0.0,0.429,0.0,0.0,1,0,29,1,1,2,1,4,1,3,7.106688101581288,1,1,1,1,1,0
L00412,0.7666666666666666,0.7666666666666666,0.0,0.7666666666666666,1.5333333333333332,0.0,2,1,7.0,1,0,3.4,0.0,0.429,0.0,1.1333333333333333,0,0,0,0,1,2,0,4,1,3,7.112001393191884,1,1,0,1,1,1
L00413,0.6666666666666667,0.0,0.0,0.0,1.3333333333333335,0.0,1,1,8.0,0,0,1.4666666666666668,0.0,0.154,0.0,2.9333333333333336,0,0,0,0,1,2,1,2,0,4,4.44500143383527,1,0,0,1,1,1
L00414,0.9,0.0,0.0,0.0,4.5,0.0,1,1,5.0,1,0,0.4,0.0,1.0,0.0,2.0,0,0,0,0,2,2,1,4,0,2,9.007685487089288,0,0,0,0,1,1
L00415,0.0,0.0,0.0,0.0,0.43333333333333335,0.43333333333333335,0,0,2.0,0,0,2.6,0.0,0.2,0.0,0.0,0,0,0,0,2,3,1,1,0,2,7.5455482994100045,0,0,0,0,0,0
L00416,0.0,0.7333333333333334,0.0,0.0,2.2,0.7333333333333334,1,1,20.0,0,1,0.7333333333333334,0.0,0.143,0.0,1.4666666666666668,0,0,10,1,1,1,1,0,1,3,6.322026495189462,1,1,0,1,1,0
L00417,0.0,0.0,1.9333333333333333,0.0,1.9333333333333333,0.0,0,0,3.0,1,0,4.5,0.9,0.312,0.2,6.3,0,0,0,0,1,3,1,3,1,4,3.7376696182833684,1,0,0,0,0,1
L00418,0.0,0.0,0.0,0.0,1.0,0.5,0,0,20.0,0,1,0.0,0.0,1.0,0.0,0.0,0,0,25,1,1,2,2,0,0,2,8.04218506051564,0,0,0,0,0,0
L00419,0.0,0.8,1.6,0.0,3.2,0.8,1,1,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,2,1,4,1,2,9.171994476058694,0,1,0,0,0,1
L00420,0.0,0.0,0.0,0.0,4.0,0.0,0,0,2.0,1,0,2.8,0.0,0.2,0.0,0.0,0,0,0,0,1,3,1,1,0,3,6.7150196838393095,1,0,0,0,0,0
L00421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,0,0,0.9,0.0,0.053,0.0,0.0,1,0,0,0,1,1,2,1,0,0,11.572053437954565,0,0,0,0,0,0
L00422,0.0,0.0,0.6,0.0,1.2,0.6,0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,2,2,1,0,4,5.635503633902907,1,0,0,0,0,0
L00423,0.0,0.0,0.7,0.0,2.0999999999999996,0.0,0,0,3.0,0,0,2.0,0.0,0.333,0.0,2.0,0,0,0,0,2,2,1,1,1,3,6.414933279655721,1,0,0,0,0,1
L00424,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0,0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,4,1,1,9.620593996816144,0,0,0,0,0,1
L00425,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10.0,0,0,3.466666666666667,0.8666666666666667,0.25,0.25,0.0,0,0,20,1,2,3,1,3,1,3,7.22867868521372,1,1,1,1,1,0
L00426,0.0,0.0,1.8,0.0,0.9,0.0,0,0,10.0,1,0,0.0,0.0,0.5,0.333,0.0,0,0,0,0,1,0,0,3,0,2,9.570577962147658,0,0,0,0,0,0
L00427,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.5999999999999999,0.19999999999999996,2,1,3.0,0,0,4.666666666666667,2.8,0.385,0.6,1.8666666666666667,0,0,0,0,1,1,1,1,0,3,7.5455482994100045,1,0,0,1,1,0
L00428,0.0,0.0,0.0,0.0,0.2666666666666666,0.1333333333333333,0,0,4.0,0,0,0.8,0.0,0.167,0.0,0.0,0,0,0,0,3,2,1,0,0,3,7.273439517078457,1,0,0,0,0,0
L00429,0.0,0.0,0.0,0.0,3.0,1.0,0,0,10.0,1,0,2.6,0.0,0.167,0.0,0.0,0,0,10,1,1,3,2,3,1,0,7.5455482994100045,0,0,1,0,0,0
L00430,0.0,0.0,0.0,0.0,0.8,0.4,0,0,2.0,0,0,1.8,0.0,0.2,0.0,2.7,1,0,0,0,2,2,1,1,1,3,6.244749255334178,1,0,0,0,0,1
L00431,2.0,1.0,1.0,0.0,3.0,2.0,2,1,3.0,1,0,0.0,0.0,0.214,0.333,0.0,0,0,0,0,2,3,1,3,0,1,7.5455482994100045,0,0,0,0,0,1
L00432,0.0,0.5666666666666667,0.0,0.0,0.5666666666666667,0.0,1,1,3.0,0,0,0.7333333333333334,0.0,0.182,0.0,0.7333333333333334,0,0,0,0,1,2,2,1,0,3,6.110801929696603,1,0,0,1,1,1
L00433,0.4666666666666667,0.0,0.4666666666666667,0.0,2.8,0.0,1,1,11.0,0,0,3.1666666666666665,0.6333333333333333,0.278,0.2,3.1666666666666665,0,0,0,0,2,2,0,1,0,3,7.297971376327562,1,0,0,1,1,1
L00434,2.4000000000000004,0.8,0.0,0.0,2.4000000000000004,1.6,2,1,4.0,1,0,0.5333333333333333,0.0,0.083,0.0,1.6,0,0,0,0,2,3,2,0,0,4,4.416428061391214,1,0,0,1,1,1
L00435,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11.0,0,0,0.0,0.0,0.176,0.0,0.0,0,0,0,0,2,3,0,1,0,2,9.477562050850967,0,0,0,0,0,0
L00436,0.0,0.0,0.0,0.0,0.5999999999999999,0.0,0,0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,20,1,1,1,1,3,1,3,6.71174039505618,1,0,1,0,0,0
L00437,0.0,0.0,0.0,0.0,0.0,0.0,2,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,1,4,1,1,10.837362767167287,0,1,0,0,0,1
L00438,0.0,0.0,0.0,0.0,3.3333333333333335,0.8333333333333334,0,0,20.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,2,2,4,1,3,5.729775054930455,1,0,0,0,0,0
L00439,0.0,0.0,0.0,0.0,3.0,0.0,0,0,9.0,1,0,0.5666666666666667,0.0,0.167,0.0,0.0,0,0,15,0,1,1,0,3,1,0,7.5455482994100045,0,0,0,0,0,0
L00440,0.0,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663,0,0,9.0,0,0,1.2,0.6,0.105,0.5,1.7999999999999998,0,0,0,0,2,3,1,3,1,4,5.02912987673242,1,0,0,0,0,1
L00441,0.0,0.0,0.0,0.0,2.7,0.0,0,0,9.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,13,1,2,3,2,2,0,1,10.600898131882031,0,0,0,0,0,1
L00442,0.0,0.0,2.0999999999999996,0.0,2.8,0.0,0,0,3.0,0,0,7.733333333333333,1.9333333333333333,0.615,0.25,4.833333333333333,0,0,0,0,3,1,1,0,0,2,9.209369901221736,0,0,0,0,0,0
L00443,0.16666666666666663,0.16666666666666663,0.0,0.0,0.4999999999999999,0.16666666666666663,2,1,10.0,0,0,0.0,0.0,0.167,0.0,0.0,0,0,0,0,1,1,0,0,0,2,7.5455482994100045,0,0,0,0,0,0
L00444,0.0,0.0,0.9,0.0,3.6,1.8,0,0,8.0,1,0,1.4,0.0,0.25,0.0,0.0,0,0,0,0,1,1,1,4,1,1,10.08841404686566,0,0,0,0,0,0
L00445,0.0,0.8333333333333334,0.0,0.0,1.6666666666666667,0.8333333333333334,1,1,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,17,1,3,3,2,0,0,2,9.178054755353212,0,0,0,0,0,0
L00446,1.4666666666666668,0.7333333333333334,0.7333333333333334,0.0,1.4666666666666668,0.0,2,1,8.0,0,0,4.0,1.0,0.571,0.25,6.0,0,0,32,0,1,3,2,1,0,2,9.524574303158316,0,0,0,0,1,1
L00447,0.0,0.0,0.0,0.0,3.466666666666667,2.6,0,0,9.0,1,0,0.0,0.0,0.286,0.5,0.0,0,0,0,0,3,1,1,4,1,4,5.301811255802292,1,0,0,0,0,0
L00448,1.4,0.0,0.7,0.7,2.0999999999999996,0.7,1,1,10.0,0,0,4.8999999999999995,0.0,0.5,0.0,1.4,0,0,0,0,1,3,1,1,0,4,5.376203905205108,1,0,0,1,1,1
L00449,1.0,0.0,1.0,0.0,0.0,0.0,1,1,3.0,1,0,2.0999999999999996,0.0,0.167,0.0,1.4,0,0,0,0,1,3,1,1,0,1,11.273907834499463,0,0,0,0,1,1
L00450,0.9,0.9,0.0,0.9,1.8,0.0,2,1,7.0,1,0,0.0,0.0,0.211,0.0,0.0,0,0,0,0,2,3,2,4,1,2,9.158257292105958,0,1,0,0,0,1
L00451,0.1333333333333333,0.1333333333333333,0.0,0.0,0.5333333333333332,0.0,2,1,10.0,0,0,0.0,0.0,0.474,0.0,0.0,0,0,0,0,1,2,0,1,0,2,9.41699675378493,0,0,0,0,0,0
L00452,0.0,0.0,0.7333333333333334,0.0,0.0,0.7333333333333334,0,0,7.0,0,0,10.266666666666667,0.0,0.611,0.0,0.0,0,0,0,0,2,2,1,1,0,3,6.832923968359133,1,0,0,0,0,0
L00453,0.0,0.5,1.0,0.5,0.0,0.0,1,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,1,2,2,4,1,4,7.5455482994100045,1,1,1,1,0,1
L00454,0.0,0.0,0.9,0.0,1.8,0.0,0,0,2.0,1,0,2.3333333333333335,0.0,0.312,0.0,3.2666666666666666,0,0,12,1,3,1,2,1,0,4,4.500920164614292,1,0,0,0,0,0
L00455,0.0,0.0,0.0,0.5,2.5,0.0,0,0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,16,1,2,2,1,4,1,2,8.562548893137034,0,0,1,0,0,0
L00456,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6.0,0,0,0.9,0.9,0.5,1.0,2.7,0,0,25,1,1,3,1,1,0,3,6.898613621064854,1,0,0,1,1,1
L00457,0.0,0.0,0.0,0.5666666666666667,1.7,0.5666666666666667,0,0,8.0,0,0,2.4000000000000004,0.8,0.2,0.333,0.0,0,0,0,0,2,2,1,1,0,3,7.063561730120337,1,0,0,0,0,0
L00458,1.0666666666666667,0.0,0.5333333333333333,0.0,1.6,0.0,1,1,11.0,0,0,2.0,0.0,0.273,0.0,0.0,0,0,13,1,1,2,2,3,1,3,5.881928660039675,1,1,1,1,1,0
L00459,0.9666666666666667,0.0,0.0,0.0,1.9333333333333333,0.0,1,1,11.0,1,0,1.0666666666666667,0.0,0.105,0.0,0.0,0,0,9,0,2,2,2,1,0,4,7.5455482994100045,1,0,0,1,1,0
L00460,0.0,0.0,0.0,0.0,1.5333333333333332,1.5333333333333332,0,0,4.0,1,0,3.7333333333333334,0.0,0.222,0.0,0.0,1,0,20,1,2,2,2,1,0,2,8.7161751891033,0,0,0,0,0,0
L00461,0.0,0.0,0.0,0.0,0.1333333333333333,0.033333333333333326,0,0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,0,0,4,1,3,6.878017460718181,1,0,0,0,0,0
L00462,0.0,0.0,0.2666666666666666,0.0,0.1333333333333333,0.0,0,0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,3,1,0,0,2,7.9146907790783425,0,0,0,0,0,1
L00463,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.0,1.9,0.6333333333333333,2,1,5.0,0,0,0.6,0.6,0.25,1.0,1.7999999999999998,0,0,23,0,1,1,0,4,1,3,7.5455482994100045,1,1,0,1,1,0
L00464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,0,0,0.0,0.0,0.5,0.0,0.0,0,0,10,0,2,3,0,1,0,3,7.5455482994100045,1,0,0,0,0,0
L00465,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0,0,3.0,1,0,1.0,0.0,0.25,0.0,0.6666666666666667,0,0,21,0,1,3,1,4,1,4,5.391807709635375,1,0,0,0,0,1
L00466,0.0,0.0,0.4666666666666667,0.0,1.4,0.4666666666666667,0,0,20.0,0,1,0.9,0.0,0.25,0.0,3.6,1,0,0,0,1,3,2,4,1,4,5.720639591722624,1,0,0,0,0,1
L00467,0.0,0.0,0.8666666666666667,0.0,2.6,0.8666666666666667,0,0,6.0,1,0,2.2,0.0,0.5,0.0,1.8333333333333335,0,0,0,0,1,3,1,3,1,3,6.587136706284092,1,0,0,0,0,1
L00468,1.0,0.0,0.0,0.0,2.0,0.5,1,1,4.0,0,0,0.0,0.0,0.25,1.0,0.0,0,0,14,1,3,1,1,3,1,3,5.974826905954958,1,1,1,1,0,0
L00469,0.0,0.0,1.9333333333333333,0.0,1.9333333333333333,0.0,0,0,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,17,1,1,3,1,0,1,2,8.341362523152645,0,0,0,0,0,1
L00470,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.0,0,0,0.0,0.0,0.333,0.0,0.0,0,0,24,1,1,3,1,3,1,3,6.4919367587944805,1,1,1,1,0,0
L00471,0.23333333333333328,0.23333333333333328,0.0,0.0,0.6999999999999998,0.0,2,1,11.0,0,0,1.0,0.0,0.077,0.0,0.0,0,0,18,1,2,0,1,4,1,2,7.749925730934522,0,1,1,0,1,0
L00472,0.0,0.0,0.9,0.0,5.4,0.0,0,0,4.0,1,0,2.9333333333333336,0.0,0.25,0.0,0.0,0,0,0,0,1,1,1,1,1,1,10.743706847458988,0,0,0,0,0,0
L00473,0.5,0.0,0.0,0.0,1.0,1.0,1,1,7.0,0,0,1.3,0.0,0.75,0.0,0.8666666666666667,1,0,14,1,2,0,2,3,1,2,8.820389296509356,0,1,1,0,1,0
L00474,0.0,0.0,0.0,0.0,1.8000000000000003,0.30000000000000004,0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,3,2,2,0,4,5.218732887205194,1,0,0,0,0,1
L00475,0.9,0.0,0.9,0.0,3.6,1.8,1,1,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,1,1,2,2,0,3,7.049254841255837,1,0,0,1,0,0
L00476,0.9666666666666667,0.0,0.9666666666666667,0.0,3.8666666666666667,0.0,1,1,10.0,1,0,2.8,0.0,0.286,0.0,1.4,0,0,0,0,3,3,1,2,1,4,5.754792395563946,1,1,0,1,1,1
L00477,0.0,0.0,0.8,0.0,0.8,0.0,0,0,7.0,1,0,1.7999999999999998,0.0,0.2,0.0,2.4,0,0,0,0,2,3,0,3,1,3,7.171887210973657,1,0,0,0,0,1
L00478,0.0,0.0,0.0,0.0,1.8666666666666667,0.0,0,0,6.0,1,0,1.0666666666666667,0.0,0.182,0.0,2.6666666666666665,0,0,16,1,2,2,1,1,0,0,12.104851882592934,0,0,0,0,0,1
L00479,0.0,0.0,0.0,0.0,0.6,0.6,0,0,4.0,0,0,1.4666666666666668,0.0,0.2,0.0,0.0,0,0,0,0,1,3,1,0,0,4,3.6136169696133895,1,0,0,0,0,0
L00480,0.0,0.0,0.0,0.0,1.4666666666666668,0.0,0,0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,1,4,1,3,7.42845202254339,1,0,0,0,0,1
L00481,0.7,0.0,0.0,0.0,4.199999999999999,0.0,1,1,6.0,0,0,0.2666666666666667,0.0,0.167,0.0,0.8000000000000002,0,0,23,1,2,3,2,4,1,2,7.685289562802247,0,1,1,0,1,1
L00482,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0,0,5.0,0,0,2.6,0.8666666666666667,0.188,0.333,4.333333333333334,1,0,0,0,1,0,1,0,1,2,8.924949007182446,0,0,0,0,0,0
L00483,0.0,0.0,0.0,0.0,0.0,0.0,2,1,7.0,0,0,2.9333333333333336,0.7333333333333334,1.0,0.25,1.4666666666666668,0,0,0,0,1,2,0,1,0,2,9.168632568576392,0,0,0,0,1,1
L00484,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0,0,1.0,0.0,0.111,0.0,0.0,0,0,11,0,2,2,2,2,0,4,4.26549281841793,1,0,0,0,0,0
L00485,0.0,0.0,0.5333333333333333,0.0,2.1333333333333333,0.5333333333333333,0,0,11.0,0,0,1.7,0.0,0.3,0.0,1.1333333333333333,0,0,0,0,2,2,1,1,0,3,7.324489979348532,1,0,0,0,0,1
L00486,0.0,0.0,0.0,0.0,1.6,0.0,0,0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,1,1,1,0,3,7.5455482994100045,1,0,0,0,0,0
L00487,0.0,0.0,0.0,1.0,1.0,0.0,0,0,8.0,1,0,0.7666666666666666,0.0,0.1,0.0,0.0,0,0,0,0,2,3,1,4,1,4,7.5455482994100045,1,0,0,0,0,0
L00488,0.9666666666666667,0.0,0.0,0.0,1.9333333333333333,0.0,1,1,8.0,1,0,7.466666666666667,1.8666666666666667,0.5,0.25,1.8666666666666667,0,0,0,0,1,3,0,1,0,3,6.944858366933639,1,0,0,1,1,1
